"Ticker","Date/Time","close","percentgain","tomorrowgain","up_or_down"
"^GSPC",04/03/09,842.5,0.9732,-0.8332,0
"^GSPC",04/06/09,835.48,-0.8332,-2.3855,0
"^GSPC",04/07/09,815.55,-2.3855,1.1783,1
"^GSPC",04/08/09,825.16,1.1783,3.8053,1
"^GSPC",04/09/09,856.56,3.8053,0.2533,0
"^GSPC",04/13/09,858.73,0.2533,-2.0064,0
"^GSPC",04/14/09,841.5,-2.0064,1.2549,1
"^GSPC",04/15/09,852.06,1.2549,1.5539,1
"^GSPC",04/16/09,865.3,1.5539,0.4969,1
"^GSPC",04/17/09,869.6,0.4969,-4.279,0
"^GSPC",04/20/09,832.39,-4.279,2.1252,1
"^GSPC",04/21/09,850.08,2.1252,-0.7682,0
"^GSPC",04/22/09,843.55,-0.7682,0.9922,1
"^GSPC",04/23/09,851.92,0.9922,1.6797,1
"^GSPC",04/24/09,866.23,1.6797,-1.0067,0
"^GSPC",04/27/09,857.51,-1.0067,-0.2741,0
"^GSPC",04/28/09,855.16,-0.2741,2.161,1
"^GSPC",04/29/09,873.64,2.161,-0.095,0
"^GSPC",04/30/09,872.81,-0.095,0.5396,1
"^GSPC",05/01/09,877.52,0.5396,3.3868,1
"^GSPC",05/04/09,907.24,3.3868,-0.3792,0
"^GSPC",05/05/09,903.8,-0.3792,1.7404,1
"^GSPC",05/06/09,919.53,1.7404,-1.3202,0
"^GSPC",05/07/09,907.39,-1.3202,2.4069,1
"^GSPC",05/08/09,929.23,2.4069,-2.1512,0
"^GSPC",05/11/09,909.24,-2.1512,-0.0979,0
"^GSPC",05/12/09,908.35,-0.0979,-2.6895,0
"^GSPC",05/13/09,883.92,-2.6895,1.0352,1
"^GSPC",05/14/09,893.07,1.0352,-1.141,0
"^GSPC",05/15/09,882.88,-1.141,3.0389,1
"^GSPC",05/18/09,909.71,3.0389,-0.1737,0
"^GSPC",05/19/09,908.13,-0.1737,-0.5131,0
"^GSPC",05/20/09,903.47,-0.5131,-1.6758,0
"^GSPC",05/21/09,888.33,-1.6758,-0.1497,0
"^GSPC",05/22/09,887,-0.1497,2.6302,1
"^GSPC",05/26/09,910.33,2.6302,-1.8971,0
"^GSPC",05/27/09,893.06,-1.8971,1.5419,1
"^GSPC",05/28/09,906.83,1.5419,1.3575,1
"^GSPC",05/29/09,919.14,1.3575,2.5818,1
"^GSPC",06/01/09,942.87,2.5818,0.1983,0
"^GSPC",06/02/09,944.74,0.1983,-1.3739,0
"^GSPC",06/03/09,931.76,-1.3739,1.1484,1
"^GSPC",06/04/09,942.46,1.1484,-0.2515,0
"^GSPC",06/05/09,940.09,-0.2515,-0.1011,0
"^GSPC",06/08/09,939.14,-0.1011,0.3503,1
"^GSPC",06/09/09,942.43,0.3503,-0.348,0
"^GSPC",06/10/09,939.15,-0.348,0.6112,1
"^GSPC",06/11/09,944.89,0.6112,0.1397,0
"^GSPC",06/12/09,946.21,0.1397,-2.3769,0
"^GSPC",06/15/09,923.72,-2.3769,-1.272,0
"^GSPC",06/16/09,911.97,-1.272,-0.1382,0
"^GSPC",06/17/09,910.71,-0.1382,0.8411,1
"^GSPC",06/18/09,918.37,0.8411,0.3114,1
"^GSPC",06/19/09,921.23,0.3114,-3.06,0
"^GSPC",06/22/09,893.04,-3.06,0.2307,0
"^GSPC",06/23/09,895.1,0.2307,0.6524,1
"^GSPC",06/24/09,900.94,0.6524,2.1444,1
"^GSPC",06/25/09,920.26,2.1444,-0.1478,0
"^GSPC",06/26/09,918.9,-0.1478,0.9065,1
"^GSPC",06/29/09,927.23,0.9065,-0.8531,0
"^GSPC",06/30/09,919.32,-0.8531,0.4362,1
"^GSPC",07/01/09,923.33,0.4362,-2.9145,0
"^GSPC",07/02/09,896.42,-2.9145,0.2566,0
"^GSPC",07/06/09,898.72,0.2566,-1.9683,0
"^GSPC",07/07/09,881.03,-1.9683,-0.1669,0
"^GSPC",07/08/09,879.56,-0.1669,0.3547,1
"^GSPC",07/09/09,882.68,0.3547,-0.4022,0
"^GSPC",07/10/09,879.13,-0.4022,2.4934,1
"^GSPC",07/13/09,901.05,2.4934,0.5316,1
"^GSPC",07/14/09,905.84,0.5316,2.963,1
"^GSPC",07/15/09,932.68,2.963,0.8642,1
"^GSPC",07/16/09,940.74,0.8642,-0.0383,0
"^GSPC",07/17/09,940.38,-0.0383,1.1432,1
"^GSPC",07/20/09,951.13,1.1432,0.3627,1
"^GSPC",07/21/09,954.58,0.3627,-0.0534,0
"^GSPC",07/22/09,954.07,-0.0534,2.329,1
"^GSPC",07/23/09,976.29,2.329,0.3042,1
"^GSPC",07/24/09,979.26,0.3042,0.2982,0
"^GSPC",07/27/09,982.18,0.2982,-0.2606,0
"^GSPC",07/28/09,979.62,-0.2606,-0.4563,0
"^GSPC",07/29/09,975.15,-0.4563,1.1896,1
"^GSPC",07/30/09,986.75,1.1896,0.074,0
"^GSPC",07/31/09,987.48,0.074,1.5342,1
"^GSPC",08/03/09,1002.63,1.5342,0.3012,1
"^GSPC",08/04/09,1005.65,0.3012,-0.2914,0
"^GSPC",08/05/09,1002.72,-0.2914,-0.5625,0
"^GSPC",08/06/09,997.08,-0.5625,1.3439,1
"^GSPC",08/07/09,1010.48,1.3439,-0.3345,0
"^GSPC",08/10/09,1007.1,-0.3345,-1.266,0
"^GSPC",08/11/09,994.35,-1.266,1.1525,1
"^GSPC",08/12/09,1005.81,1.1525,0.688,1
"^GSPC",08/13/09,1012.73,0.688,-0.8531,0
"^GSPC",08/14/09,1004.09,-0.8531,-2.4261,0
"^GSPC",08/17/09,979.73,-2.4261,1.0146,1
"^GSPC",08/18/09,989.67,1.0146,0.6861,1
"^GSPC",08/19/09,996.46,0.6861,1.0949,1
"^GSPC",08/20/09,1007.37,1.0949,1.8623,1
"^GSPC",08/21/09,1026.13,1.8623,-0.0546,0
"^GSPC",08/24/09,1025.5699,-0.0546,0.2369,0
"^GSPC",08/25/09,1028,0.2369,0.0117,0
"^GSPC",08/26/09,1028.12,0.0117,0.2782,0
"^GSPC",08/27/09,1030.98,0.2782,-0.1988,0
"^GSPC",08/28/09,1028.9301,-0.1988,-0.8076,0
"^GSPC",08/31/09,1020.62,-0.8076,-2.2124,0
"^GSPC",09/01/09,998.04,-2.2124,-0.3296,0
"^GSPC",09/02/09,994.75,-0.3296,0.8535,1
"^GSPC",09/03/09,1003.24,0.8535,1.3118,1
"^GSPC",09/04/09,1016.4,1.3118,0.8845,1
"^GSPC",09/08/09,1025.39,0.8845,0.7782,1
"^GSPC",09/09/09,1033.37,0.7782,1.0422,1
"^GSPC",09/10/09,1044.14,1.0422,-0.135,0
"^GSPC",09/11/09,1042.73,-0.135,0.6339,1
"^GSPC",09/14/09,1049.34,0.6339,0.3135,1
"^GSPC",09/15/09,1052.63,0.3135,1.5324,1
"^GSPC",09/16/09,1068.76,1.5324,-0.306,0
"^GSPC",09/17/09,1065.49,-0.306,0.2637,0
"^GSPC",09/18/09,1068.3,0.2637,-0.3407,0
"^GSPC",09/21/09,1064.66,-0.3407,0.6575,1
"^GSPC",09/22/09,1071.66,0.6575,-1.0069,0
"^GSPC",09/23/09,1060.87,-1.0069,-0.9511,0
"^GSPC",09/24/09,1050.78,-0.9511,-0.6091,0
"^GSPC",09/25/09,1044.38,-0.6091,1.781,1
"^GSPC",09/28/09,1062.98,1.781,-0.223,0
"^GSPC",09/29/09,1060.61,-0.223,-0.3328,0
"^GSPC",09/30/09,1057.08,-0.3328,-2.576,0
"^GSPC",10/01/09,1029.85,-2.576,-0.4506,0
"^GSPC",10/02/09,1025.21,-0.4506,1.4875,1
"^GSPC",10/05/09,1040.46,1.4875,1.3705,1
"^GSPC",10/06/09,1054.72,1.3705,0.2712,0
"^GSPC",10/07/09,1057.58,0.2712,0.747,1
"^GSPC",10/08/09,1065.48,0.747,0.5641,1
"^GSPC",10/09/09,1071.49,0.5641,0.4386,1
"^GSPC",10/12/09,1076.1899,0.4386,-0.2788,0
"^GSPC",10/13/09,1073.1899,-0.2788,1.7546,1
"^GSPC",10/14/09,1092.02,1.7546,0.4157,1
"^GSPC",10/15/09,1096.5601,0.4157,-0.8098,0
"^GSPC",10/16/09,1087.6801,-0.8098,0.9405,1
"^GSPC",10/19/09,1097.91,0.9405,-0.6239,0
"^GSPC",10/20/09,1091.0601,-0.6239,-0.8854,0
"^GSPC",10/21/09,1081.4,-0.8854,1.0644,1
"^GSPC",10/22/09,1092.91,1.0644,-1.2179,0
"^GSPC",10/23/09,1079.6,-1.2179,-1.1717,0
"^GSPC",10/26/09,1066.95,-1.1717,-0.3318,0
"^GSPC",10/27/09,1063.41,-0.3318,-1.9541,0
"^GSPC",10/28/09,1042.63,-1.9541,2.252,1
"^GSPC",10/29/09,1066.11,2.252,-2.8065,0
"^GSPC",10/30/09,1036.1899,-2.8065,0.6456,1
"^GSPC",11/02/09,1042.88,0.6456,0.2426,0
"^GSPC",11/03/09,1045.41,0.2426,0.1043,0
"^GSPC",11/04/09,1046.5,0.1043,1.9236,1
"^GSPC",11/05/09,1066.63,1.9236,0.2503,0
"^GSPC",11/06/09,1069.3,0.2503,2.2239,1
"^GSPC",11/09/09,1093.08,2.2239,-0.0064,0
"^GSPC",11/10/09,1093.01,-0.0064,0.5032,1
"^GSPC",11/11/09,1098.51,0.5032,-1.0259,0
"^GSPC",11/12/09,1087.24,-1.0259,0.5739,1
"^GSPC",11/13/09,1093.48,0.5739,1.4468,1
"^GSPC",11/16/09,1109.3,1.4468,0.0919,0
"^GSPC",11/17/09,1110.3199,0.0919,-0.0468,0
"^GSPC",11/18/09,1109.8,-0.0468,-1.3426,0
"^GSPC",11/19/09,1094.9,-1.3426,-0.3215,0
"^GSPC",11/20/09,1091.38,-0.3215,1.3616,1
"^GSPC",11/23/09,1106.24,1.3616,-0.0533,0
"^GSPC",11/24/09,1105.65,-0.0533,0.4504,1
"^GSPC",11/25/09,1110.63,0.4504,-1.7233,0
"^GSPC",11/27/09,1091.49,-1.7233,0.3793,1
"^GSPC",11/30/09,1095.63,0.3793,1.2075,1
"^GSPC",12/01/09,1108.86,1.2075,0.0343,0
"^GSPC",12/02/09,1109.24,0.0343,-0.8402,0
"^GSPC",12/03/09,1099.92,-0.8402,0.5509,1
"^GSPC",12/04/09,1105.98,0.5509,-0.2468,0
"^GSPC",12/07/09,1103.25,-0.2468,-1.0252,0
"^GSPC",12/08/09,1091.9399,-1.0252,0.3672,1
"^GSPC",12/09/09,1095.95,0.3672,0.584,1
"^GSPC",12/10/09,1102.35,0.584,0.3683,1
"^GSPC",12/11/09,1106.41,0.3683,0.6959,1
"^GSPC",12/14/09,1114.11,0.6959,-0.5547,0
"^GSPC",12/15/09,1107.9301,-0.5547,0.1128,0
"^GSPC",12/16/09,1109.1801,0.1128,-1.1811,0
"^GSPC",12/17/09,1096.08,-1.1811,0.583,1
"^GSPC",12/18/09,1102.47,0.583,1.0504,1
"^GSPC",12/21/09,1114.05,1.0504,0.3564,1
"^GSPC",12/22/09,1118.02,0.3564,0.2299,0
"^GSPC",12/23/09,1120.59,0.2299,0.5256,1
"^GSPC",12/24/09,1126.48,0.5256,0.1154,0
"^GSPC",12/28/09,1127.78,0.1154,-0.1401,0
"^GSPC",12/29/09,1126.2,-0.1401,0.0195,0
"^GSPC",12/30/09,1126.42,0.0195,-1.005,0
"^GSPC",12/31/09,1115.1,-1.005,1.6043,1
"^GSPC",01/04/10,1132.99,1.6043,0.3116,1
"^GSPC",01/05/10,1136.52,0.3116,0.0546,0
"^GSPC",01/06/10,1137.14,0.0546,0.4001,1
"^GSPC",01/07/10,1141.6899,0.4001,0.2882,0
"^GSPC",01/08/10,1144.98,0.2882,0.1747,0
"^GSPC",01/11/10,1146.98,0.1747,-0.9381,0
"^GSPC",01/12/10,1136.22,-0.9381,0.8326,1
"^GSPC",01/13/10,1145.6801,0.8326,0.2426,0
"^GSPC",01/14/10,1148.46,0.2426,-1.0823,0
"^GSPC",01/15/10,1136.03,-1.0823,1.25,1
"^GSPC",01/19/10,1150.23,1.25,-1.0598,0
"^GSPC",01/20/10,1138.04,-1.0598,-1.8945,0
"^GSPC",01/21/10,1116.48,-1.8945,-2.2141,0
"^GSPC",01/22/10,1091.76,-2.2141,0.4598,1
"^GSPC",01/25/10,1096.78,0.4598,-0.4203,0
"^GSPC",01/26/10,1092.17,-0.4203,0.488,1
"^GSPC",01/27/10,1097.5,0.488,-1.1818,0
"^GSPC",01/28/10,1084.53,-1.1818,-0.9829,0
"^GSPC",01/29/10,1073.87,-0.9829,1.4266,1
"^GSPC",02/01/10,1089.1899,1.4266,1.2973,1
"^GSPC",02/02/10,1103.3199,1.2973,-0.5474,0
"^GSPC",02/03/10,1097.28,-0.5474,-3.1141,0
"^GSPC",02/04/10,1063.11,-3.1141,0.2897,0
"^GSPC",02/05/10,1066.1899,0.2897,-0.8863,0
"^GSPC",02/08/10,1056.74,-0.8863,1.304,1
"^GSPC",02/09/10,1070.52,1.304,-0.2233,0
"^GSPC",02/10/10,1068.13,-0.2233,0.968,1
"^GSPC",02/11/10,1078.47,0.968,-0.2745,0
"^GSPC",02/12/10,1075.51,-0.2745,1.8001,1
"^GSPC",02/16/10,1094.87,1.8001,0.4238,1
"^GSPC",02/17/10,1099.51,0.4238,0.6585,1
"^GSPC",02/18/10,1106.75,0.6585,0.2187,0
"^GSPC",02/19/10,1109.17,0.2187,-0.1046,0
"^GSPC",02/22/10,1108.01,-0.1046,-1.2103,0
"^GSPC",02/23/10,1094.6,-1.2103,0.972,1
"^GSPC",02/24/10,1105.24,0.972,-0.2081,0
"^GSPC",02/25/10,1102.9399,-0.2081,0.1405,0
"^GSPC",02/26/10,1104.49,0.1405,1.0159,1
"^GSPC",03/01/10,1115.71,1.0159,0.233,0
"^GSPC",03/02/10,1118.3101,0.233,0.0429,0
"^GSPC",03/03/10,1118.79,0.0429,0.3736,1
"^GSPC",03/04/10,1122.97,0.3736,1.4007,1
"^GSPC",03/05/10,1138.7,1.4007,-0.0176,0
"^GSPC",03/08/10,1138.5,-0.0176,0.1713,0
"^GSPC",03/09/10,1140.45,0.1713,0.4525,1
"^GSPC",03/10/10,1145.61,0.4525,0.4042,1
"^GSPC",03/11/10,1150.24,0.4042,-0.0217,0
"^GSPC",03/12/10,1149.99,-0.0217,0.0452,0
"^GSPC",03/15/10,1150.51,0.0452,0.7779,1
"^GSPC",03/16/10,1159.46,0.7779,0.5822,1
"^GSPC",03/17/10,1166.21,0.5822,-0.0326,0
"^GSPC",03/18/10,1165.83,-0.0326,-0.5086,0
"^GSPC",03/19/10,1159.9,-0.5086,0.5095,1
"^GSPC",03/22/10,1165.8101,0.5095,0.7171,1
"^GSPC",03/23/10,1174.17,0.7171,-0.5493,0
"^GSPC",03/24/10,1167.72,-0.5493,-0.1704,0
"^GSPC",03/25/10,1165.73,-0.1704,0.0738,0
"^GSPC",03/26/10,1166.59,0.0738,0.5683,1
"^GSPC",03/29/10,1173.22,0.5683,0.0043,0
"^GSPC",03/30/10,1173.27,0.0043,-0.3273,0
"^GSPC",03/31/10,1169.4301,-0.3273,0.7414,1
"^GSPC",04/01/10,1178.1,0.7414,0.7928,1
"^GSPC",04/05/10,1187.4399,0.7928,0.1684,0
"^GSPC",04/06/10,1189.4399,0.1684,-0.5877,0
"^GSPC",04/07/10,1182.45,-0.5877,0.3374,1
"^GSPC",04/08/10,1186.4399,0.3374,0.6684,1
"^GSPC",04/09/10,1194.37,0.6684,0.1767,0
"^GSPC",04/12/10,1196.48,0.1767,0.0685,0
"^GSPC",04/13/10,1197.3,0.0685,1.115,1
"^GSPC",04/14/10,1210.65,1.115,0.0843,0
"^GSPC",04/15/10,1211.67,0.0843,-1.6127,0
"^GSPC",04/16/10,1192.13,-1.6127,0.4521,1
"^GSPC",04/19/10,1197.52,0.4521,0.8058,1
"^GSPC",04/20/10,1207.17,0.8058,-0.1019,0
"^GSPC",04/21/10,1205.9399,-0.1019,0.2264,0
"^GSPC",04/22/10,1208.67,0.2264,0.7124,1
"^GSPC",04/23/10,1217.28,0.7124,-0.4296,0
"^GSPC",04/26/10,1212.05,-0.4296,-2.3382,0
"^GSPC",04/27/10,1183.71,-2.3382,0.6463,1
"^GSPC",04/28/10,1191.36,0.6463,1.2943,1
"^GSPC",04/29/10,1206.78,1.2943,-1.6648,0
"^GSPC",04/30/10,1186.6899,-1.6648,1.3121,1
"^GSPC",05/03/10,1202.26,1.3121,-2.3838,0
"^GSPC",05/04/10,1173.6,-2.3838,-0.6587,0
"^GSPC",05/05/10,1165.87,-0.6587,-3.2353,0
"^GSPC",05/06/10,1128.15,-3.2353,-1.5308,0
"^GSPC",05/07/10,1110.88,-1.5308,4.3974,1
"^GSPC",05/10/10,1159.73,4.3974,-0.3397,0
"^GSPC",05/11/10,1155.79,-0.3397,1.374,1
"^GSPC",05/12/10,1171.67,1.374,-1.2145,0
"^GSPC",05/13/10,1157.4399,-1.2145,-1.88,0
"^GSPC",05/14/10,1135.6801,-1.88,0.1109,0
"^GSPC",05/17/10,1136.9399,0.1109,-1.4196,0
"^GSPC",05/18/10,1120.8,-1.4196,-0.513,0
"^GSPC",05/19/10,1115.05,-0.513,-3.8976,0
"^GSPC",05/20/10,1071.59,-3.8976,1.5024,1
"^GSPC",05/21/10,1087.6899,1.5024,-1.2908,0
"^GSPC",05/24/10,1073.65,-1.2908,0.0354,0
"^GSPC",05/25/10,1074.03,0.0354,-0.5661,0
"^GSPC",05/26/10,1067.95,-0.5661,3.2876,1
"^GSPC",05/27/10,1103.0601,3.2876,-1.2375,0
"^GSPC",05/28/10,1089.41,-1.2375,-1.7165,0
"^GSPC",06/01/10,1070.71,-1.7165,2.5843,1
"^GSPC",06/02/10,1098.38,2.5843,0.4051,1
"^GSPC",06/03/10,1102.83,0.4051,-3.4411,0
"^GSPC",06/04/10,1064.88,-3.4411,-1.3532,0
"^GSPC",06/07/10,1050.47,-1.3532,1.0976,1
"^GSPC",06/08/10,1062,1.0976,-0.5942,0
"^GSPC",06/09/10,1055.6899,-0.5942,2.9507,1
"^GSPC",06/10/10,1086.84,2.9507,0.438,1
"^GSPC",06/11/10,1091.6,0.438,-0.1805,0
"^GSPC",06/14/10,1089.63,-0.1805,2.3494,1
"^GSPC",06/15/10,1115.23,2.3494,-0.0556,0
"^GSPC",06/16/10,1114.61,-0.0556,0.1283,0
"^GSPC",06/17/10,1116.04,0.1283,0.1317,0
"^GSPC",06/18/10,1117.51,0.1317,-0.3857,0
"^GSPC",06/21/10,1113.2,-0.3857,-1.6071,0
"^GSPC",06/22/10,1095.3101,-1.6071,-0.2985,0
"^GSPC",06/23/10,1092.04,-0.2985,-1.6804,0
"^GSPC",06/24/10,1073.6899,-1.6804,0.2859,0
"^GSPC",06/25/10,1076.76,0.2859,-0.2034,0
"^GSPC",06/28/10,1074.5699,-0.2034,-3.1017,0
"^GSPC",06/29/10,1041.24,-3.1017,-1.0113,0
"^GSPC",06/30/10,1030.71,-1.0113,-0.324,0
"^GSPC",07/01/10,1027.37,-0.324,-0.4662,0
"^GSPC",07/02/10,1022.58,-0.4662,0.5359,1
"^GSPC",07/06/10,1028.0601,0.5359,3.1331,1
"^GSPC",07/07/10,1060.27,3.1331,0.9413,1
"^GSPC",07/08/10,1070.25,0.9413,0.7204,1
"^GSPC",07/09/10,1077.96,0.7204,0.0733,0
"^GSPC",07/12/10,1078.75,0.0733,1.5379,1
"^GSPC",07/13/10,1095.34,1.5379,-0.0155,0
"^GSPC",07/14/10,1095.17,-0.0155,0.1196,0
"^GSPC",07/15/10,1096.48,0.1196,-2.8819,0
"^GSPC",07/16/10,1064.88,-2.8819,0.5982,1
"^GSPC",07/19/10,1071.25,0.5982,1.1417,1
"^GSPC",07/20/10,1083.48,1.1417,-1.282,0
"^GSPC",07/21/10,1069.59,-1.282,2.2513,1
"^GSPC",07/22/10,1093.67,2.2513,0.822,1
"^GSPC",07/23/10,1102.66,0.822,1.12,1
"^GSPC",07/26/10,1115.01,1.12,-0.1049,0
"^GSPC",07/27/10,1113.84,-0.1049,-0.6922,0
"^GSPC",07/28/10,1106.13,-0.6922,-0.4159,0
"^GSPC",07/29/10,1101.53,-0.4159,0.0063,0
"^GSPC",07/30/10,1101.6,0.0063,2.2023,1
"^GSPC",08/02/10,1125.86,2.2023,-0.4796,0
"^GSPC",08/03/10,1120.46,-0.4796,0.6051,1
"^GSPC",08/04/10,1127.24,0.6051,-0.1269,0
"^GSPC",08/05/10,1125.8101,-0.1269,-0.3704,0
"^GSPC",08/06/10,1121.64,-0.3704,0.5483,1
"^GSPC",08/09/10,1127.79,0.5483,-0.5967,0
"^GSPC",08/10/10,1121.0601,-0.5967,-2.8179,0
"^GSPC",08/11/10,1089.47,-2.8179,-0.5379,0
"^GSPC",08/12/10,1083.61,-0.5379,-0.4024,0
"^GSPC",08/13/10,1079.25,-0.4024,0.012,0
"^GSPC",08/16/10,1079.38,0.012,1.2192,1
"^GSPC",08/17/10,1092.54,1.2192,0.1483,0
"^GSPC",08/18/10,1094.16,0.1483,-1.6935,0
"^GSPC",08/19/10,1075.63,-1.6935,-0.3663,0
"^GSPC",08/20/10,1071.6899,-0.3663,-0.404,0
"^GSPC",08/23/10,1067.36,-0.404,-1.4512,0
"^GSPC",08/24/10,1051.87,-1.4512,0.3289,1
"^GSPC",08/25/10,1055.33,0.3289,-0.7685,0
"^GSPC",08/26/10,1047.22,-0.7685,1.6587,1
"^GSPC",08/27/10,1064.59,1.6587,-1.4719,0
"^GSPC",08/30/10,1048.92,-1.4719,0.0391,0
"^GSPC",08/31/10,1049.33,0.0391,2.9505,1
"^GSPC",09/01/10,1080.29,2.9505,0.9081,1
"^GSPC",09/02/10,1090.1,0.9081,1.3219,1
"^GSPC",09/03/10,1104.51,1.3219,-1.1471,0
"^GSPC",09/07/10,1091.84,-1.1471,0.6439,1
"^GSPC",09/08/10,1098.87,0.6439,0.4832,1
"^GSPC",09/09/10,1104.1801,0.4832,0.4863,1
"^GSPC",09/10/10,1109.55,0.4863,1.1131,1
"^GSPC",09/13/10,1121.9,1.1131,-0.0713,0
"^GSPC",09/14/10,1121.1,-0.0713,0.3541,1
"^GSPC",09/15/10,1125.0699,0.3541,-0.0364,0
"^GSPC",09/16/10,1124.66,-0.0364,0.0827,0
"^GSPC",09/17/10,1125.59,0.0827,1.521,1
"^GSPC",09/20/10,1142.71,1.521,-0.2564,0
"^GSPC",09/21/10,1139.78,-0.2564,-0.4825,0
"^GSPC",09/22/10,1134.28,-0.4825,-0.8331,0
"^GSPC",09/23/10,1124.83,-0.8331,2.1194,1
"^GSPC",09/24/10,1148.67,2.1194,-0.5667,0
"^GSPC",09/27/10,1142.16,-0.5667,0.485,1
"^GSPC",09/28/10,1147.7,0.485,-0.2588,0
"^GSPC",09/29/10,1144.73,-0.2588,-0.3084,0
"^GSPC",09/30/10,1141.2,-0.3084,0.4416,1
"^GSPC",10/01/10,1146.24,0.4416,-0.8035,0
"^GSPC",10/04/10,1137.03,-0.8035,2.0861,1
"^GSPC",10/05/10,1160.75,2.0861,-0.0672,0
"^GSPC",10/06/10,1159.97,-0.0672,-0.1647,0
"^GSPC",10/07/10,1158.0601,-0.1647,0.6122,1
"^GSPC",10/08/10,1165.15,0.6122,0.0146,0
"^GSPC",10/11/10,1165.3199,0.0146,0.3819,1
"^GSPC",10/12/10,1169.77,0.3819,0.7121,1
"^GSPC",10/13/10,1178.1,0.7121,-0.3641,0
"^GSPC",10/14/10,1173.8101,-0.3641,0.2027,0
"^GSPC",10/15/10,1176.1899,0.2027,0.7244,1
"^GSPC",10/18/10,1184.71,0.7244,-1.5877,0
"^GSPC",10/19/10,1165.9,-1.5877,1.0524,1
"^GSPC",10/20/10,1178.17,1.0524,0.1774,0
"^GSPC",10/21/10,1180.26,0.1774,0.2389,0
"^GSPC",10/22/10,1183.08,0.2389,0.2147,0
"^GSPC",10/25/10,1185.62,0.2147,0.0017,0
"^GSPC",10/26/10,1185.64,0.0017,-0.2691,0
"^GSPC",10/27/10,1182.45,-0.2691,0.1125,0
"^GSPC",10/28/10,1183.78,0.1125,-0.0439,0
"^GSPC",10/29/10,1183.26,-0.0439,0.0947,0
"^GSPC",11/01/10,1184.38,0.0947,0.7759,1
"^GSPC",11/02/10,1193.5699,0.7759,0.3678,1
"^GSPC",11/03/10,1197.96,0.3678,1.9283,1
"^GSPC",11/04/10,1221.0601,1.9283,0.3923,1
"^GSPC",11/05/10,1225.85,0.3923,-0.2121,0
"^GSPC",11/08/10,1223.25,-0.2121,-0.8052,0
"^GSPC",11/09/10,1213.4,-0.8052,0.4376,1
"^GSPC",11/10/10,1218.71,0.4376,-0.4242,0
"^GSPC",11/11/10,1213.54,-0.4242,-1.1808,0
"^GSPC",11/12/10,1199.21,-1.1808,-0.1217,0
"^GSPC",11/15/10,1197.75,-0.1217,-1.6205,0
"^GSPC",11/16/10,1178.34,-1.6205,0.0212,0
"^GSPC",11/17/10,1178.59,0.0212,1.5357,1
"^GSPC",11/18/10,1196.6899,1.5357,0.254,0
"^GSPC",11/19/10,1199.73,0.254,-0.1575,0
"^GSPC",11/22/10,1197.84,-0.1575,-1.4284,0
"^GSPC",11/23/10,1180.73,-1.4284,1.4923,1
"^GSPC",11/24/10,1198.35,1.4923,-0.7469,0
"^GSPC",11/26/10,1189.4,-0.7469,-0.1379,0
"^GSPC",11/29/10,1187.76,-0.1379,-0.607,0
"^GSPC",11/30/10,1180.55,-0.607,2.1617,1
"^GSPC",12/01/10,1206.0699,2.1617,1.2819,1
"^GSPC",12/02/10,1221.53,1.2819,0.2603,0
"^GSPC",12/03/10,1224.71,0.2603,-0.1298,0
"^GSPC",12/06/10,1223.12,-0.1298,0.0515,0
"^GSPC",12/07/10,1223.75,0.0515,0.3702,1
"^GSPC",12/08/10,1228.28,0.3702,0.3843,1
"^GSPC",12/09/10,1233,0.3843,0.6002,1
"^GSPC",12/10/10,1240.4,0.6002,0.0048,0
"^GSPC",12/13/10,1240.46,0.0048,0.0911,0
"^GSPC",12/14/10,1241.59,0.0911,-0.5122,0
"^GSPC",12/15/10,1235.23,-0.5122,0.6185,1
"^GSPC",12/16/10,1242.87,0.6185,0.0837,0
"^GSPC",12/17/10,1243.91,0.0837,0.2548,0
"^GSPC",12/20/10,1247.08,0.2548,0.603,1
"^GSPC",12/21/10,1254.6,0.603,0.338,1
"^GSPC",12/22/10,1258.84,0.338,-0.1644,0
"^GSPC",12/23/10,1256.77,-0.1644,0.0613,0
"^GSPC",12/27/10,1257.54,0.0613,0.0771,0
"^GSPC",12/28/10,1258.51,0.0771,0.1009,0
"^GSPC",12/29/10,1259.78,0.1009,-0.1508,0
"^GSPC",12/30/10,1257.88,-0.1508,-0.0191,0
"^GSPC",12/31/10,1257.64,-0.0191,1.1315,1
"^GSPC",01/03/11,1271.87,1.1315,-0.1313,0
"^GSPC",01/04/11,1270.2,-0.1313,0.5007,1
"^GSPC",01/05/11,1276.5601,0.5007,-0.2123,0
"^GSPC",01/06/11,1273.85,-0.2123,-0.1845,0
"^GSPC",01/07/11,1271.5,-0.1845,-0.1376,0
"^GSPC",01/10/11,1269.75,-0.1376,0.3725,1
"^GSPC",01/11/11,1274.48,0.3725,0.9008,1
"^GSPC",01/12/11,1285.96,0.9008,-0.1711,0
"^GSPC",01/13/11,1283.76,-0.1711,0.7385,1
"^GSPC",01/14/11,1293.24,0.7385,0.1376,0
"^GSPC",01/18/11,1295.02,0.1376,-1.0116,0
"^GSPC",01/19/11,1281.92,-1.0116,-0.1295,0
"^GSPC",01/20/11,1280.26,-0.1295,0.2414,0
"^GSPC",01/21/11,1283.35,0.2414,0.5836,1
"^GSPC",01/24/11,1290.84,0.5836,0.0263,0
"^GSPC",01/25/11,1291.1801,0.0263,0.4221,1
